dxy_z,real_z,vix_z,risk_z,nom_z,do_ctx,mom,range_to_atr20,activity,vol_pct,spread_pts,news_lock,gap_pct,pct24h,sess_asia,sess_london,sess_newyork,sess_off,q_ok,q_degraded,q_poor,dxyZ_fresh,realZ_fresh,vixZ_fresh,risk_on_fresh,nominalZ_fresh,do_ctx_fresh,mom_fresh,target,_timestamp,_price_now
0.0,0.0,0.0,0.0,0.0,0.0,3.183486238531747,12.177934677011072,0.017552618405594994,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T05:05:00,4384.98
0.0,0.0,0.0,0.0,0.0,0.0,4.437499999999936,12.155508562349338,0.0375104808682689,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T05:10:00,4393.07
0.0,0.0,0.0,0.0,0.0,0.0,4.60242290748923,12.157030588363854,0.05119762737960075,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T05:15:00,4392.52
0.0,0.0,0.0,0.0,0.0,0.0,11.352941176469647,12.16273465650524,0.0841930591792943,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T05:20:00,4390.46
0.0,0.0,0.0,0.0,0.0,0.0,19.944055944059738,12.16553326726583,0.07015846532072383,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T05:25:00,4389.45
0.0,0.0,0.0,0.0,0.0,0.0,36.39664804469771,12.161238897745386,0.07691701561548792,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T05:30:00,4391.0
0.0,0.0,0.0,0.0,0.0,0.0,13.316526610642756,12.16212522889393,0.057739210712454615,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T05:35:00,4390.68
0.0,0.0,0.0,0.0,0.0,0.0,7.331531531531508,12.162291430367466,0.04912730884753573,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T05:40:00,4390.62
0.0,0.0,0.0,0.0,0.0,0.0,13.641509433960442,12.147406733393995,0.03705277317908675,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T05:45:00,4396.0
0.0,0.0,0.0,0.0,0.0,0.0,6.731587561374413,12.141302939150245,0.046845838614576626,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T05:50:00,4398.21
0.0,0.0,0.0,0.0,0.0,0.0,14.501661129567987,12.133054621466872,0.048924045697207014,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T05:55:00,4401.2
0.0,0.0,0.0,0.0,0.0,0.0,21.31402439024693,12.065969672388587,0.05466406309801276,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T06:00:00,4425.67
0.0,0.0,0.0,0.0,0.0,0.0,2.2973771702992525,12.071452145960583,0.0770269023560301,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T06:05:00,4423.66
0.0,0.0,0.0,0.0,0.0,0.0,3.607665505226475,12.08678036690395,0.06883212497842776,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T06:10:00,4418.05
0.0,0.0,0.0,0.0,0.0,0.0,3.284534534534436,12.102696136202926,0.05949353373336135,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T06:15:00,4412.24
0.0,0.0,0.0,0.0,0.0,0.0,4.0860113421551665,12.100227955605304,0.05086134993319633,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T06:20:00,4413.14
0.0,0.0,0.0,0.0,0.0,0.0,3.3349851337958256,12.104753722665132,0.04238395699906731,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T06:25:00,4411.49
0.0,0.0,0.0,0.0,0.0,0.0,4.147268408551149,12.091296078253784,0.03604004272761788,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T06:30:00,4416.4
0.0,0.0,0.0,0.0,0.0,0.0,4.472481827622129,12.078442016692676,0.046042189071444486,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T06:35:00,4421.1
0.0,0.0,0.0,0.0,0.0,0.0,3.9443813847903373,12.09978927333288,0.051018190730033434,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T06:40:00,4413.3
0.0,0.0,0.0,0.0,0.0,0.0,2.0743338008415733,12.096335761661411,0.03400350917278474,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T06:45:00,4414.56
0.0,0.0,0.0,0.0,0.0,0.0,2.239282153539491,12.093678448566765,0.02579596363241225,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T06:50:00,4415.53
0.0,0.0,0.0,0.0,0.0,0.0,5.15062111801206,12.06591514543495,0.027611356437270026,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T06:55:00,4425.69
0.0,0.0,0.0,0.0,0.0,0.0,2.3219724437998637,12.074673034134696,0.04219003335915756,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T07:00:00,4422.48
0.0,0.0,0.0,0.0,0.0,0.0,2.459437751003907,12.081256631682304,0.03958336811041188,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T07:05:00,4420.07
0.0,0.0,0.0,0.0,0.0,0.0,9.319587628867108,12.086588865852445,0.03485672326746617,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T07:10:00,4418.12
0.0,0.0,0.0,0.0,0.0,0.0,3.695378151260535,12.113595582847692,0.03291833828969136,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T07:15:00,4408.27
0.0,0.0,0.0,0.0,0.0,0.0,1.166666666666674,12.117278922061388,0.02125628695764903,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T07:20:00,4406.93
0.0,0.0,0.0,0.0,0.0,0.0,1.227668845315942,12.11634413140107,0.013207268036261686,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T07:25:00,4407.27
0.0,0.0,0.0,0.0,0.0,0.0,1.187755102040898,12.125258002329685,0.010967380982516513,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T07:30:00,4404.03
0.0,0.0,0.0,0.0,0.0,0.0,1.4593202883625478,12.094116687842694,0.0035201652547612967,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T07:35:00,4415.37
0.0,0.0,0.0,0.0,0.0,0.0,-1.1839708561019762,12.101516768759051,0.012190008295492702,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T07:40:00,4412.67
0.0,0.0,0.0,0.0,0.0,0.0,-3.411764705882214,12.096828999768936,0.01301807019335091,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T07:45:00,4414.38
0.0,0.0,0.0,0.0,0.0,0.0,0.9768907563024446,12.07407239921315,0.00430385373234033,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T07:50:00,4422.7
0.0,0.0,0.0,0.0,0.0,0.0,1.2517321016166976,12.07303507962777,0.012537247313371361,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T07:55:00,4423.08
0.0,0.0,0.0,0.0,0.0,0.0,1.5037878787876786,12.078496656925457,0.01191589121137186,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T08:00:00,4421.08
0.0,0.0,0.0,0.0,0.0,0.0,1.6715596330274736,12.079808170836538,0.01150383778810159,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T08:05:00,4420.6
0.0,0.0,0.0,0.0,0.0,0.0,-0.6387176325522995,12.105494625069708,0.005074504141974743,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T08:10:00,4411.22
0.0,0.0,0.0,0.0,0.0,0.0,-0.18359255870693758,12.09491107748897,0.011694438516240278,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T08:15:00,4415.08
0.0,0.0,0.0,0.0,0.0,0.0,-0.2922374429224201,12.10681200886926,0.002196657184821242,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T08:20:00,4410.74
0.0,0.0,0.0,0.0,0.0,0.0,0.08062575210579406,12.094500173263908,0.0044796338225418526,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T08:25:00,4415.23
0.0,0.0,0.0,0.0,0.0,0.0,-1.024026512013195,12.127626232918557,0.0002783584203127285,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T08:30:00,4403.17
0.0,0.0,0.0,0.0,0.0,0.0,-1.0814529444138576,6.218736098628247,0.02676480087319989,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T08:35:00,4406.04
0.0,0.0,0.0,0.0,0.0,0.0,-0.6906419180201051,6.208154433505908,0.019516833703347575,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T08:40:00,4413.55
0.0,0.0,0.0,0.0,0.0,0.0,-1.5586206896550936,6.221263552250666,0.007677773141875884,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T08:45:00,4404.25
0.0,0.0,0.0,0.0,0.0,0.0,-0.805555555555568,6.213151927437641,0.016446077478621583,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T08:50:00,4410.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.023352793995049526,6.215985063486986,0.0021592498616387285,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T08:55:00,4407.99
0.0,0.0,0.0,0.0,0.0,0.0,-0.007005253940449194,6.217536630140529,0.0013602593797553207,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T09:00:00,4406.89
0.0,0.0,0.0,0.0,0.0,0.0,0.8196531791907183,6.207015286474143,0.0003592040924807501,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T09:05:00,4414.36
0.0,0.0,0.0,0.0,0.0,0.0,0.5354729729729886,6.2126306863143,0.012431437551556707,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T09:10:00,4410.37
0.0,0.0,0.0,0.0,0.0,0.0,-0.9019980970503867,6.218947817580557,0.005877944681273702,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T09:15:00,4405.89
0.0,0.0,0.0,0.0,0.0,0.0,-1.3606356968215172,6.22509394439219,0.008005773676417794,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T09:20:00,4401.54
0.0,0.0,0.0,0.0,0.0,0.0,-1.0177033492823016,6.237039363913037,0.015241748355696519,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T09:25:00,4393.11
0.0,0.0,0.0,0.0,0.0,0.0,-2.0689437065148426,6.241472076246188,0.03524168595871724,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T09:30:00,4389.99
0.0,0.0,0.0,0.0,0.0,0.0,-2.613070539419016,6.230260420337935,0.039431809052653186,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T09:35:00,4397.89
0.0,0.0,0.0,0.0,0.0,0.0,-3.22287145242085,6.252181988695872,0.02758064001674892,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T09:40:00,4382.47
0.0,0.0,0.0,0.0,0.0,0.0,-2.0469914040115227,6.248745689733812,0.04546304050741839,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T09:45:00,4384.88
0.0,0.0,0.0,0.0,0.0,0.0,-2.710256410256427,4.800020142185519,0.03140092417069278,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T09:50:00,4368.94
0.0,0.0,0.0,0.0,0.0,0.0,-0.9657817109144385,4.648429834289445,0.05513913774752432,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T09:55:00,4382.34
0.0,0.0,0.0,0.0,0.0,0.0,-1.6432304038004848,4.655004970122141,0.03382282107496082,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T10:00:00,4376.15
0.0,0.0,0.0,0.0,0.0,0.0,-2.30866062437063,4.662217522852213,0.04661470089790683,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T10:05:00,4369.38
0.0,0.0,0.0,0.0,0.0,0.0,-2.3615934627171087,4.416387940776922,0.04038084506713236,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T10:10:00,4380.05
0.0,0.0,0.0,0.0,0.0,0.0,-0.7907627711686762,4.300823256893473,0.03095878756233936,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T10:15:00,4394.74
0.0,0.0,0.0,0.0,0.0,0.0,-1.037093495934996,4.114369221103812,0.02227792127379167,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T10:20:00,4393.14
0.0,0.0,0.0,0.0,0.0,0.0,-2.5740131578948002,4.013352777651189,0.013103838573560721,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T10:25:00,4388.6
0.0,0.0,0.0,0.0,0.0,0.0,-2.969344608879565,4.019480089732562,0.025414293965687566,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T10:30:00,4381.91
0.0,0.0,0.0,0.0,0.0,0.0,-2.305120167189202,4.015795965735889,0.031038619360786456,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T10:35:00,4385.93
0.0,0.0,0.0,0.0,0.0,0.0,-1.7127016129031636,4.012164286202422,0.024896750898636303,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2025-10-17T10:40:00,4389.9
0.0,0.0,0.0,0.0,0.0,0.0,-2.7751004016062253,4.00246333404537,0.029054149516877112,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T10:45:00,4400.54
0.0,0.0,0.0,0.0,0.0,0.0,-0.07609090909090825,5.520218082689686,0.011540393200927866,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T10:50:00,4402.0
0.0,0.0,0.0,0.0,0.0,0.0,0.3083270817704248,5.5102040816326525,0.004447944491865593,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T10:55:00,4410.0
0.0,0.0,0.0,0.0,0.0,0.0,1.1079913606911682,5.507955936352509,0.010313478958940513,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T11:00:00,4411.8
0.0,0.0,0.0,0.0,0.0,0.0,1.4054054054054097,5.51637090897534,0.022541910657099724,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T11:05:00,4405.07
0.0,0.0,0.0,0.0,0.0,0.0,0.916058394160592,5.516395954642967,0.01825111360146328,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T11:10:00,4405.05
0.0,0.0,0.0,0.0,0.0,0.0,1.0989180834620762,5.516458569807037,0.008755909699862643,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T11:15:00,4405.0
0.0,0.0,0.0,0.0,0.0,0.0,2.291139240506115,5.52655818237642,0.02714999517740809,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T11:20:00,4396.95
0.0,0.0,0.0,0.0,0.0,0.0,0.767241379310297,5.532786885245901,0.014637432112739593,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T11:25:00,4392.0
0.0,0.0,0.0,0.0,0.0,0.0,3.108359133127152,5.536543465283821,0.027845004940841273,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T11:30:00,4389.02
0.0,0.0,0.0,0.0,0.0,0.0,2.8138528138530132,5.528582544240035,0.008131258112467675,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T11:35:00,4395.34
0.0,0.0,0.0,0.0,0.0,0.0,0.8147745790331502,5.533857873222277,0.023144123250066612,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T11:40:00,4391.15
0.0,0.0,0.0,0.0,0.0,0.0,4.157276995305173,5.538979141070732,0.026269068438131263,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T11:45:00,4387.09
0.0,0.0,0.0,0.0,0.0,0.0,1.536324786324677,5.538789763040089,0.008550221006776866,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T11:50:00,4387.24
0.0,0.0,0.0,0.0,0.0,0.0,-0.3520309477755748,5.533920885427341,0.008921630379507469,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T11:55:00,4391.1
0.0,0.0,0.0,0.0,0.0,0.0,0.11063372717505104,5.530054595065734,0.002374810315388577,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T12:00:00,4394.17
0.0,0.0,0.0,0.0,0.0,0.0,0.4206500956022392,4.154140475539757,0.00674398356558311,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T12:05:00,4390.8
0.0,0.0,0.0,0.0,0.0,0.0,1.0816104461371268,4.111023828227289,0.010730714466142672,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T12:10:00,4391.85
0.0,0.0,0.0,0.0,0.0,0.0,1.4059945504087354,4.111735355002976,0.007160862960168265,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T12:15:00,4391.09
0.0,0.0,0.0,0.0,0.0,0.0,-0.11547911547896904,3.591354686143766,0.0014860471202375587,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T12:20:00,4389.43
0.0,0.0,0.0,0.0,0.0,0.0,-2.52757793764996,3.516173120728922,0.013260182723718898,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T12:25:00,4390.0
0.0,0.0,0.0,0.0,0.0,0.0,-9.830687830687225,3.3763590986033734,0.014322919861725066,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T12:30:00,4383.42
0.0,0.0,0.0,0.0,0.0,0.0,-4.001132502830969,3.383112326186889,0.03177669246816467,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T12:35:00,4374.67
0.0,0.0,0.0,0.0,0.0,0.0,-2.0992167101827035,3.3792731822706883,0.04443101623747859,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T12:40:00,4379.64
0.0,0.0,0.0,0.0,0.0,0.0,-1.028161802355324,3.3751502283927675,0.03042291015141546,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T12:45:00,4384.99
0.0,0.0,0.0,0.0,0.0,0.0,-3.5297709923664153,3.3775071714974905,0.023969742717167262,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T12:50:00,4381.93
0.0,0.0,0.0,0.0,0.0,0.0,-0.5729695431472059,3.38060855522384,0.027582819063635612,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T12:55:00,4377.91
0.0,0.0,0.0,0.0,0.0,0.0,-2.0959147424512277,3.37502708003147,0.022793004271476708,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T13:00:00,4385.15
0.0,0.0,0.0,0.0,0.0,0.0,-1.1733966745843563,3.3773607295099177,0.008163859384213651,50,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2025-10-17T13:05:00,4382.12
